id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
18000840;https://www.airbnb.com/rooms/18000840;Spacious Apartment next to Central Station w/ view;50885115;Wouter;f;Oostelijk Havengebied - Indische Buurt;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Window guards"", ""Hair dryer"", ""TV"", ""Heating"", ""First aid kit"", ""Smoke alarm"", ""Elevator"", ""Game console""]";199.0;4;2017-04-24;2017-07-31;95;10.0;9.0;10.0;10.0;9.0;9.0;0.09
18017858;https://www.airbnb.com/rooms/18017858;Beautiful spacious apartment near city centre;4740141;Chantal;f;Oostelijk Havengebied - Indische Buurt;Entire apartment;Entire home/apt;1 bath;3.0;3.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Heating"", ""Washer""]";100.0;36;2017-04-16;2018-11-25;99;10.0;10.0;10.0;10.0;10.0;10.0;0.81
18020132;https://www.airbnb.com/rooms/18020132;Private room w/ deck in Amsterdam Oost home;53712958;Annelise;f;Watergraafsmeer;Private room in house;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Baby safety gates"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Game console""]";55.0;5;2017-04-14;2017-10-11;100;10.0;10.0;10.0;10.0;10.0;10.0;0.11
18020897;https://www.airbnb.com/rooms/18020897;Fantastic Waterfront home in Amsterdam East;2121771;Tamara;f;Oostelijk Havengebied - Indische Buurt;Entire house;Entire home/apt;2 baths;3.0;4.0;"[""Wifi"", ""Iron"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer""]";240.0;7;2017-05-07;2018-01-03;100;10.0;10.0;10.0;10.0;10.0;10.0;0.16
18031862;https://www.airbnb.com/rooms/18031862;Spazio Arte 2;124027020;Ed;f;Noord-Oost;Private room in bed and breakfast;Private room;1.5 baths;1.0;2.0;"[""Wifi"", ""Iron"", ""Coffee maker"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Smoke alarm""]";58.0;31;2017-04-17;2019-12-01;96;10.0;9.0;10.0;10.0;9.0;9.0;0.7
18047935;https://www.airbnb.com/rooms/18047935;Stylish 2-br apartment in vibrant De Baarsjes;71795343;Bart;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Host greets you"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Waterfront"", ""Washer""]";314.0;7;2017-04-16;2019-12-01;93;10.0;9.0;10.0;10.0;9.0;9.0;0.16
18049400;https://www.airbnb.com/rooms/18049400;Spacious and cozy apartment with cats Hitch & June;124212286;Melissa Helena;f;Noord-Oost;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Microwave"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";107.0;19;2017-06-26;2020-03-08;98;10.0;9.0;10.0;10.0;9.0;9.0;0.45
18063005;https://www.airbnb.com/rooms/18063005;Whole apartment with garden in Amsterdam South;97078373;Margriet;f;Zuid;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Bathtub"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";150.0;2;2017-04-23;2017-05-27;100;10.0;10.0;10.0;9.0;8.0;8.0;0.05
18086951;https://www.airbnb.com/rooms/18086951;Spacious & Light 2 bedr aptm near RAI and Center;7424614;Marieke;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";150.0;5;2017-09-10;2019-09-17;96;10.0;10.0;10.0;10.0;10.0;9.0;0.13
18100319;https://www.airbnb.com/rooms/18100319;Loft in old centre of Amsterdam in quiet street;79450360;Suzanne;f;Centrum-Oost;Entire apartment;Entire home/apt;1.5 baths;1.0;2.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""High chair"", ""Private entrance"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating""]";118.0;52;2017-12-31;2020-10-01;98;10.0;10.0;10.0;10.0;10.0;9.0;1.45
18100432;https://www.airbnb.com/rooms/18100432;Small room close to Amsterdam CS;114647706;Altagracia;f;Noord-West;Private room in house;Private room;1.5 shared baths;1.0;0.0;"[""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";30.0;96;2017-04-13;2020-09-21;95;10.0;10.0;10.0;10.0;9.0;9.0;2.15
18103827;https://www.airbnb.com/rooms/18103827;Cozy apartment with balcony at great location!;15071067;Jael;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";135.0;2;2017-04-28;2017-08-07;100;10.0;9.0;9.0;10.0;8.0;10.0;0.05
18106271;https://www.airbnb.com/rooms/18106271;Light, cozy apartment in the center of Amsterdam;48007877;Eline;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Breakfast""]";195.0;9;2017-05-07;2017-06-26;95;10.0;9.0;10.0;10.0;10.0;9.0;0.21
18107108;https://www.airbnb.com/rooms/18107108;Super Cute (Monument!) Corner home in Hip North!;124404826;Mariska;f;Oud-Noord;Entire house;Entire home/apt;1 bath;1.0;1.0;"[""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";159.0;25;2017-05-28;2019-10-21;95;9.0;10.0;10.0;10.0;9.0;9.0;0.58
18115300;https://www.airbnb.com/rooms/18115300;Large family dikehouse in pittoresque quiet street;2957606;Arthur;f;Oud-Noord;Entire house;Entire home/apt;2 baths;3.0;5.0;"[""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";215.0;12;2017-08-11;2019-07-28;93;10.0;9.0;10.0;10.0;8.0;9.0;0.29
18115831;https://www.airbnb.com/rooms/18115831;Modern appartment in Oud-West;27360660;Raphaelle;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;24;2017-05-28;2019-09-29;94;10.0;10.0;10.0;10.0;9.0;9.0;0.56
18116541;https://www.airbnb.com/rooms/18116541;Great apt in central Amsterdam with roof terrace;12480721;Lisette;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Stove"", ""Paid parking on premises""]";150.0;52;2017-04-15;2020-02-16;100;10.0;10.0;10.0;10.0;10.0;10.0;1.17
18130060;https://www.airbnb.com/rooms/18130060;Nice apartment in popular Old South;72558816;Puck;f;Zuid;Private room in apartment;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";300.0;14;2017-04-17;2018-07-25;96;10.0;10.0;10.0;10.0;9.0;9.0;0.31
18133076;https://www.airbnb.com/rooms/18133076;New Boxspring & Balcony with canal view!;6680892;Nathalie;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating""]";90.0;5;2017-04-09;2018-06-03;100;10.0;10.0;10.0;10.0;10.0;10.0;0.11
18135326;https://www.airbnb.com/rooms/18135326;Houseboat in Amsterdam;4741460;Houseboat In Amsterdam;f;Centrum-Oost;Boat;Entire home/apt;2.5 baths;3.0;2.0;"[""Wifi"", ""Children\u2019s books and toys"", ""Private entrance"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Changing table"", ""Baby bath"", ""Smoke alarm"", ""High chair""]";230.0;10;2017-05-11;2019-06-09;90;10.0;8.0;10.0;10.0;10.0;9.0;0.23
18146703;https://www.airbnb.com/rooms/18146703;Beautiful central parkside appartment with terrace;36686160;Shawna;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Wifi"", ""Oven"", ""Iron"", ""Patio or balcony"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Stove""]";165.0;20;2017-06-05;2020-07-26;97;10.0;10.0;10.0;10.0;9.0;9.0;0.47
18149087;https://www.airbnb.com/rooms/18149087;Apartment 2pp in vibrant Oud West;57229175;Hans;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;;1.0;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";105.0;20;2017-04-17;2020-01-22;96;10.0;9.0;10.0;10.0;10.0;9.0;0.45
18155594;https://www.airbnb.com/rooms/18155594;one bedroom apartament: Centre of Amsterdam;42451777;Yolanda;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Smart lock"", ""Hot water"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating""]";60.0;22;2018-01-01;2018-08-26;95;10.0;10.0;10.0;10.0;9.0;9.0;0.61
18155892;https://www.airbnb.com/rooms/18155892;De Hoek all-in-one private garden house;1383736;Jennita;t;Westerpark;Private room in cabin;Private room;1 private bath;1.0;1.0;"[""Wifi"", ""Garden or backyard"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Heating"", ""Smoke alarm""]";120.0;64;2017-04-24;2020-03-15;96;10.0;9.0;10.0;10.0;10.0;9.0;1.44
18158056;https://www.airbnb.com/rooms/18158056;Sunny loft & panoramic roof, for couple (+kids);5598451;Evi;f;Bos en Lommer;Entire loft;Entire home/apt;1.5 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""Window guards"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Host greets you"", ""Baby safety gates"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating""]";130.0;12;2017-05-28;2019-10-22;97;9.0;10.0;10.0;10.0;9.0;9.0;0.28
18178699;https://www.airbnb.com/rooms/18178699;Apartment in Amsterdam Zuid;46181352;Isaac;f;Buitenveldert - Zuidas;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Elevator""]";74.0;6;2017-04-16;2017-04-28;93;9.0;8.0;10.0;10.0;10.0;10.0;0.13
18184609;https://www.airbnb.com/rooms/18184609;Stylish apartment on a great location in Amsterdam;29854139;Cindy;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";100.0;9;2017-04-17;2017-07-17;95;10.0;9.0;10.0;10.0;8.0;9.0;0.2
18200950;https://www.airbnb.com/rooms/18200950;Central, Spacious, Newly-Renovated Apartment;95078235;Floris;f;Centrum-West;Entire apartment;Entire home/apt;2 baths;2.0;2.0;"[""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";175.0;4;2017-05-28;2020-07-25;100;10.0;10.0;10.0;10.0;10.0;10.0;0.09
18205175;https://www.airbnb.com/rooms/18205175;Recently Renovated with Roof Terrace @ Trendy West;2383257;Eva;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Carbon monoxide alarm"", ""Shampoo"", ""Bathtub"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";129.0;10;2017-05-02;2018-04-03;92;10.0;9.0;10.0;10.0;9.0;9.0;0.23
18207499;https://www.airbnb.com/rooms/18207499;cozy room, south view, direct tram, free parking;6020558;Osman;f;De Aker - Nieuw Sloten;Private room in house;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Shampoo"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Private living room"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Lake access""]";50.0;87;2017-04-17;2020-01-05;97;10.0;9.0;10.0;10.0;9.0;10.0;1.95
18209663;https://www.airbnb.com/rooms/18209663;Central & Comfy Home in Famous & Trendy De Pijp;104916208;Ovgum;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Game console"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""EV charger"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";85.0;32;2017-04-21;2020-03-18;96;10.0;10.0;10.0;10.0;10.0;9.0;0.72
18211105;https://www.airbnb.com/rooms/18211105;Comfortable and bright family house in Amsterdam;125720891;Josee;f;Oud-Noord;Entire house;Entire home/apt;1.5 baths;3.0;5.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""TV"", ""Building staff"", ""Free street parking"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Waterfront"", ""Washer""]";144.0;3;2017-04-25;2018-08-30;93;9.0;8.0;8.0;8.0;9.0;9.0;0.07
18217482;https://www.airbnb.com/rooms/18217482;Sunny apartment near Vondelpark;2990080;Lena;f;Slotervaart;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Host greets you"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";95.0;21;2017-04-30;2020-02-17;99;10.0;10.0;10.0;10.0;9.0;9.0;0.48
18219363;https://www.airbnb.com/rooms/18219363;Private apartment, cosy, close to centre;10958820;Marijke;f;Oud-Noord;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Microwave"", ""Hangers"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";70.0;20;2017-04-29;2020-10-11;94;10.0;10.0;10.0;10.0;9.0;9.0;0.45
18220143;https://www.airbnb.com/rooms/18220143;Unique stylish apartment in the City Centre;125790519;Pamela;f;Centrum-West;Entire apartment;Entire home/apt;2 baths;2.0;3.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Children\u2019s dinnerware"", ""Cable TV"", ""TV"", ""Wifi"", ""Coffee maker"", ""Fire extinguisher"", ""Kitchen"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Bed linens"", ""Heating"", ""Washer""]";350.0;13;2017-08-20;2019-08-20;92;10.0;10.0;9.0;10.0;10.0;9.0;0.32
18221534;https://www.airbnb.com/rooms/18221534;beautiful and big apartment near Amsterdam Rai;22602553;Johan And Patricia;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2.0;3.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Washer""]";164.0;30;2017-06-09;2020-07-26;96;9.0;10.0;10.0;10.0;9.0;9.0;0.7
18225467;https://www.airbnb.com/rooms/18225467;Comfortable bright family house, close to ferry;1283205;Marieke;f;Noord-West;Entire house;Entire home/apt;1 bath;3.0;4.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Babysitter recommendations"", ""BBQ grill"", ""Free street parking"", ""Baby monitor"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";120.0;12;2017-07-24;2020-01-03;93;9.0;9.0;10.0;10.0;9.0;9.0;0.29
